@context,@type,name,description,url,image
https://schema.org/,Thing,Nigeria Fintech Festival,"A fintech event focused on fostering collaboration, networking, and innovation within Nigeriaâ's fintech ecosystem.Taking place in Lagos Nigeria On Sep 5, 2024",https://nigerianfintechfestival.com/,https://i.ibb.co/N2fwMCS/conf.jpg
https://schema.org/,Thing,Nigeria Fintech Week,"A key fintech event in Nigeria, gathering industry professionals, regulators, and innovators to discuss the future of financial services and digital finance in Africa.Taking place in Lagos Nigeria On Oct 08-10, 2024",https://nfw.fintechng.org/,https://i.ibb.co/N2fwMCS/conf.jpg
https://schema.org/,Thing,PAY360,"A payments-focused event covering innovations in digital payments, fintech, and financial technology, with a focus on security and regulatory challenges.Taking place in London UK On Mar 25-26, 2025",https://pay360event.com/,https://i.ibb.co/N2fwMCS/conf.jpg
https://schema.org/,Thing,Permissionless III,"A blockchain and decentralized finance (DeFi) conference, featuring discussions on Web3, NFTs, and the future of digital assets.Taking place in Salt Lake City USA On Oct 09-11, 2024",https://blockworks.co/event/permissionless-iii,https://i.ibb.co/N2fwMCS/conf.jpg
https://schema.org/,Thing,Portugal Tech Week,"A technology-focused event in Portugal, covering innovations in AI, fintech, blockchain, and digital transformation for startups and technology companies.Taking place in Lisbon Portugal On Nov 08-18, 2024",https://portugaltechweek.com/,https://i.ibb.co/N2fwMCS/conf.jpg
https://schema.org/,Thing,Prague Gaming & TECH Summit,"A gaming and technology summit in Prague, covering trends in digital gaming, blockchain, and esports in the European market.Taking place in Prague Czech Republic On Mar 25-26, 2025",https://hipther.com/events/prague/,https://i.ibb.co/N2fwMCS/conf.jpg
https://schema.org/,Thing,Projects & Money,"A summit focused on project financing and investments, covering trends in infrastructure, energy projects, and financial markets.Taking place in New Orleans USA On Jan 27-29, 2025",https://infocastinc.com/event/projects-money,https://i.ibb.co/N2fwMCS/conf.jpg
https://schema.org/,Thing,Quant Strats,"A summit focused on quantitative strategies, data-driven decision-making, and algorithmic trading in the financial services industry.Taking place in New York USA On Mar 11, 2025",https://www.alphaevents.com/events-quantstratsus,https://i.ibb.co/N2fwMCS/conf.jpg
https://schema.org/,Thing,Real World Crypto Symposium,"An academic symposium on cryptographic techniques, discussing advancements in encryption, security protocols, and the future of cryptography.Taking place in Sofia Bulgaria On Mar 26-28, 2025",https://rwc.iacr.org/2025/,https://i.ibb.co/N2fwMCS/conf.jpg
https://schema.org/,Thing,SALT iConnections Asia,"A major event focused on finance, investment, and blockchain, covering topics such as decentralized finance (DeFi), digital assets, and investment opportunities in Asia.Taking place in Singapore On Nov 11-13, 2024",https://www.salt.org/events/2024-asia,https://i.ibb.co/N2fwMCS/conf.jpg
https://schema.org/,Thing,SBC Summit North America,"A summit focused on sports betting and iGaming industries in North America, discussing regulatory frameworks and market trends.Taking place in Lisbon Portugal On Sep 24-26, 2024",https://sbcevents.com/sbc-summit/,https://i.ibb.co/N2fwMCS/conf.jpg
https://schema.org/,Thing,Shift Conference,"A tech conference hosted by Infobip, featuring discussions on software development, digital transformation, and technology trends.Taking place in Zadar Croatia On Sep 16-17, 2024",https://shift.infobip.com/,https://i.ibb.co/N2fwMCS/conf.jpg
https://schema.org/,Thing,SmartCon,"A blockchain-focused event hosted by Chainlink, discussing decentralized applications, smart contracts, and the future of decentralized finance (DeFi) and Web3.Taking place in Hong Kong On Oct 30-31, 2024",https://smartcon.chain.link/home,https://i.ibb.co/N2fwMCS/conf.jpg
https://schema.org/,Thing,Tech & AI Live,"A summit focused on blockchain technology, decentralized applications (dApps), and cryptocurrency innovation in North America.Taking place in New York USA On Nov 20, 2024",https://live.technologymagazine.com/tech-ai-newyork-2024/,https://i.ibb.co/N2fwMCS/conf.jpg
https://schema.org/,Thing,Tech Summit Asia,"A summit focused on technology innovations and digital transformation in Asia, covering topics like AI, blockchain, fintech, and the future of tech for enterprises and startups.Taking place in Singapore On Nov 25-26, 2024",https://techsummit.tech/asia/,https://i.ibb.co/N2fwMCS/conf.jpg
https://schema.org/,Thing,Thailand Bitcoin Conference,"Thailand's leading Bitcoin and cryptocurrency event, gathering enthusiasts and experts to discuss the future of digital currencies.Taking place in Bangkok Thailand On Sep 14-15, 2024",https://www.thailandbitcoinconference.com/,https://i.ibb.co/N2fwMCS/conf.jpg
https://schema.org/,Thing,The Assembly Las Vegas,"A compliance and financial crime prevention event, focusing on anti-money laundering (AML) and sanctions enforcement.Taking place in Las Vegas USA On Sep 23-25, 2024",https://www.acams.org/en/events/the-assembly/the-assembly-las-vegas#overview-a97d92af,https://i.ibb.co/N2fwMCS/conf.jpg
https://schema.org/,Thing,The Coin Conference,"A conference dedicated to digital currencies, blockchain technology, and the future of decentralized finance (DeFi), focusing on innovations in the global crypto ecosystem.Taking place in Lisbon Portugal On Oct 28-30, 2024",https://thecoinconference.com/,https://i.ibb.co/N2fwMCS/conf.jpg
https://schema.org/,Thing,The Digital Asset Conference II,"A conference focused on digital assets, decentralized finance (DeFi), and blockchain technology, covering the impact of digital currencies and blockchain innovations on global finance.Taking place in London UK On Nov 07-08, 2024",https://www.thedigitalassetconference.com/,https://i.ibb.co/N2fwMCS/conf.jpg
https://schema.org/,Thing,The London Trader Show,"A finance and trading event in London, offering insights into trading strategies, financial markets, and the future of retail trading.Taking place in London UK On Nov 1, 2024",https://www.londontradershow.com/,https://i.ibb.co/N2fwMCS/conf.jpg
https://schema.org/,Thing,Token Summit,"A major blockchain event focusing on token-based economies, decentralized finance (DeFi), and the future of the crypto ecosystem.Taking place in Vaduz Liechtenstein On Oct 3, 2024",https://www.tokensummit.li/home.html,https://i.ibb.co/N2fwMCS/conf.jpg
https://schema.org/,Thing,Traders Fair Johannesburg,"A global event focused on trading, finance, and investment strategies, bringing together industry professionals and enthusiasts in Africa.Taking place in Johannesburg South Africa On Sep 21, 2024",https://tradersfair.com/africa/,https://i.ibb.co/N2fwMCS/conf.jpg
https://schema.org/,Thing,Web Summit Portugal,"One of the largest global technology conferences, covering innovations in tech, AI, fintech, blockchain, and digital transformation, with industry leaders, startups, and investors.Taking place in Lisbon Portugal On Nov 11-14, 2024",https://websummit.com/,https://i.ibb.co/N2fwMCS/conf.jpg
https://schema.org/,Thing,Web3 Global Conference,"A global conference focused on Web3 technologies, decentralized applications, blockchain ecosystems, and the future of the internet.Taking place in Lagos Nigeria On Oct 26, 2024",https://web3globalconference.com/,https://i.ibb.co/N2fwMCS/conf.jpg
https://schema.org/,Thing,Web3 Lagos Conference,"A conference that focuses on the Web3 ecosystem, blockchain technologies, and decentralized systems in Lagos, Nigeria.Taking place in Lagos Nigeria On Sep 05-07, 2024",https://event.web3bridge.com/,https://i.ibb.co/N2fwMCS/conf.jpg
https://schema.org/,Thing,Web3 Tales,"A Web3 storytelling event where content creators and innovators discuss how Web3 technology is revolutionizing creative industries and content creation.Taking place in Zagreb Croatia On Oct 1, 2024",https://web3tales.io/,https://i.ibb.co/N2fwMCS/conf.jpg
https://schema.org/,Thing,World Finance Forum Los Angeles,"A forum for global financial leaders to discuss industry trends, challenges, and innovations in finance and business.Taking place in Los Angeles USA On Sep 5, 2024",https://events.futureforums.com/world-finance-forum-singapore,https://i.ibb.co/N2fwMCS/conf.jpg
https://schema.org/,Thing,World Finance Forum Dubai,"A finance and fintech event discussing the future of finance, fintech innovations, and digital transformation strategies in the financial services industry.Taking place in Dubai UAE On Sep 5, 2024",https://worldfinanceforum.co/sydney/,https://i.ibb.co/N2fwMCS/conf.jpg
https://schema.org/,Thing,World Finance Forum London,"A forum that gathers finance leaders to discuss key trends, innovations, and strategies shaping the world of finance.Taking place in London UK On Sep 5, 2024",https://events.futureforums.com/world-finance-forum-london-sep,https://i.ibb.co/N2fwMCS/conf.jpg
https://schema.org/,Thing,World Finance Forum Los Angeles,"A forum gathering global financial leaders to discuss trends, challenges, and innovations in finance.Taking place in Los Angeles USA On Sep 18-19, 2024",https://events.futureforums.com/world-finance-forum-los-angeles,https://i.ibb.co/N2fwMCS/conf.jpg
https://schema.org/,Thing,World Finance Forum Dublin,"A global event dedicated to forex trading and financial markets, focusing on trends, strategies, and technologies shaping the forex industry.Taking place in Dublin Ireland On Sep 26, 2024",https://events.futureforums.com/world-finance-forum-dublin,https://i.ibb.co/N2fwMCS/conf.jpg
https://schema.org/,Thing,World Financial Innovation Series,"A financial innovation event focused on fintech, digital banking, and financial technology innovations across Southeast Asia, exploring the future of digital finance in emerging markets.Taking place in Jakarta Indonesia On Nov 12-13, 2024",https://indonesia.worldfis.com/,https://i.ibb.co/N2fwMCS/conf.jpg
https://schema.org/,Thing,World Token Summit 7.0,"A summit focused on tokenization, decentralized finance (DeFi), and blockchain innovation, discussing the future of token-based economies and digital assets.Taking place in London UK On Nov 13-14, 2024",https://worldtokensummit.com/,https://i.ibb.co/N2fwMCS/conf.jpg
https://schema.org/,Thing,AML & FINCRIME Tech Forum 2024,"A forum focusing on anti-money laundering (AML) and financial crime prevention technologies, discussing regulatory compliance, fraud prevention, and the latest innovations in financial security.Taking place in London UK On Dec 4, 2024",https://fintech.global/amltechforum/,https://i0.wp.com/techsummit.tech/wp-content/uploads/2023/10/AdobeStock_265448988.jpeg
https://schema.org/,Thing,Tech Summit London,"A technology event in London focusing on innovations in digital transformation, AI, and fintech, bringing together industry leaders and tech innovators from across the globe.Taking place in London UK On Nov 28-29, 2024",https://techsummit.tech/london/,https://i0.wp.com/techsummit.tech/wp-content/uploads/2023/10/AdobeStock_265448988.jpeg
https://schema.org/,Thing,10th Annual FinTech Awards,"An award ceremony recognizing innovations and achievements in financial technology, honoring the best in fintech across various sectors and regions.Taking place in Sydney Australia On Mar 27, 2025",https://fintechawards.net/,https://iacr.org/img/logo/iacrlogo_small_og.png
https://schema.org/,Thing,Asiacrypt 2024,"An academic conference on cryptographic techniques, discussing advancements in encryption, security protocols, and theoretical cryptography.Taking place in Kolkata India On Dec 09-13, 2024",https://asiacrypt.iacr.org/2024/,https://iacr.org/img/logo/iacrlogo_small_og.png
https://schema.org/,Thing,Crypto Tax Forum,"A forum dedicated to discussing tax compliance and legal considerations around cryptocurrencies and digital assets.Taking place in Amsterdam Netherlands On Sep 04-05, 2024",https://www.cryptotaxforum.org/,https://iacr.org/img/logo/iacrlogo_small_og.png
https://schema.org/,Thing,Cryptographic Hardware and Embedded Systems,"A conference dedicated to research in cryptographic hardware and embedded systems, focusing on secure implementations of cryptographic algorithms.Taking place in Halifax Canada On Sep 04-07, 2024",https://ches.iacr.org/2024/,https://iacr.org/img/logo/iacrlogo_small_og.png
https://schema.org/,Thing,Theory of Cryptography Conference,"An academic conference focused on theoretical cryptography, exploring advancements in cryptographic protocols, security systems, and encryption techniques.Taking place in Milan Italy On Dec 02-06, 2024",https://tcc.iacr.org/2024/,https://iacr.org/img/logo/iacrlogo_small_og.png
https://schema.org/,Thing,Milan Fintech Summit,"A fintech event in Milan that brings together innovators, startups, and industry leaders to discuss the future of financial technology in Europe.Taking place in Milan Italy On Oct 08-09, 2024",https://www.fintechdistrict.com/en/events/milan-fintech-summit/,https://images.prismic.io/fintech-district/ZhP-iRrFxhpPBX6P_MFS-hero.jpg
https://schema.org/,Thing,Adopting Bitcoin,"A global event focused on Bitcoin adoption, decentralized finance (DeFi), and innovations in Bitcoin technology, exploring the future of cryptocurrency and decentralized systems.Taking place in San Salvador El Salvador On Nov 15-16, 2024",https://sv24.adoptingbitcoin.org/,https://images.sigma.world/SiGMA-EUROPE-600x400px.png
https://schema.org/,Thing,Expand North Star,"A global innovation event in Dubai that brings together startups, investors, and entrepreneurs to explore opportunities in technology, innovation, and finance.Taking place in Dubai UAE On Oct 13-16, 2024",https://www.expandnorthstar.com/home,https://img.brokersview.com/prod/image/2024/05/uae_en.jpg
https://schema.org/,Thing,India Blockchain Week,"A major blockchain event in India, discussing innovations in decentralized finance (DeFi), blockchain technology, and cryptocurrency in one of the fastest-growing digital economies.Taking place in Bengaluru India On Dec 04-05, 2024",https://indiablockchainweek.com/,https://indiablockchainweek.com/assets/banner_less-a4d6df0dffdd156d44ac79405d9301c87f3ef25630fc612373a97df2c3d654d2.png
https://schema.org/,Thing,World Web3 Expo,"A global event on Web3 technologies, covering decentralized finance (DeFi), NFTs, and innovations in blockchain for the future of the decentralized internet.Taking place in Dubai UAE On Feb 12-13, 2025",https://web3expo.io/,https://infocastinc.com/wp-content/uploads/2024/03/pm-2025-masthead.png
https://schema.org/,Thing,Insurance Innovators Summit,"A summit focusing on digital transformation in the insurance industry, covering innovations in insurtech, customer experience, and future trends in insurance.Taking place in London UK On Nov 05-06, 2024",https://insurance-innovators.com/events/summit/,https://insurance-innovators.com/wp-content/uploads/2024/03/231115-owenbphoto-InsuranceInnovators-201-1.jpg
https://schema.org/,Thing,Boston Blockchain Week,"An event dedicated to the blockchain ecosystem in Boston, showcasing new projects, technologies, and insights from global thought leaders.Taking place in Quincy USA On Sep 10-13, 2024",https://bostonblockchainweek.com/,https://knect365.imgix.net/uploads/Animated-Image-F-Awards-3-11aa884103b6e0fb0a0b8dd7a9097c68.jpg
https://schema.org/,Thing,Seamless Asia,"A digital finance event in Asia covering topics like payments, fintech, and e-commerce innovations.Taking place in Singapore On Feb 26-27, 2025",https://www.terrapinn.com/exhibition/seamless/?,https://knect365.imgix.net/uploads/Animated-Image-F-Europe--11111111111111111-9564b33b0446b69caa42519ad8d8eb22.png
https://schema.org/,Thing,Lend360,"A fintech conference for lenders, exploring innovations and trends in consumer and small business lending, with a focus on digital finance.Taking place in Nashville USA On Sep 11-13, 2024",https://www.lend360.org/,https://lend360.org/wp-content/uploads/2021/06/Lend360Meta.jpg
https://schema.org/,Thing,Blockchain & Cryptocurrency Conference,"A global event focused on blockchain and cryptocurrencies, covering the latest innovations, challenges, and trends in digital assets and blockchain technology.Taking place in Tenerife Spain On Oct 16-18, 2024",https://b2c-conference.com/,https://lh3.googleusercontent.com/HxR1MdeiYNHIWZ6zwto1rTnSH9PnPu7aACzWLxxrRMUlyYG8NQ4PDBJ2pCwklfgKNbqU2aJdWr97-JGThu9uo9K2IWdl9Nb6_rHdmAjTNowDq-HNrNF-=s1200
https://schema.org/,Thing,Madeira Blockchain Conference,"A blockchain event in Madeira, discussing blockchain development, decentralized finance (DeFi), and innovations in digital assets and cryptocurrency markets.Taking place in Funchal Portugal On Nov 18-20, 2024",https://madeirablockchain.com/,https://madeira-blockchain-6q3enag0n-yacooba.vercel.app/ogimage.png
https://schema.org/,Thing,TradetechFX,"A summit focused on foreign exchange (FX) trading, discussing market trends, innovations in FX trading strategies, and technology-driven trading platforms.Taking place in Singapore On Nov 19-20, 2024",https://fixedincomeapac.wbresearch.com/ttfx-home,https://madeira-blockchain-io79j4qa4-yacooba.vercel.app/ogimage.png
https://schema.org/,Thing,MetaGate,"A summit discussing the latest developments in the metaverse, blockchain, and digital transformation, featuring industry experts and innovators.Taking place in Riyadh Saudi Arabia On Sep 10-12, 2024",https://metagatesummit.com/,https://metagatesummit.com/wp-content/uploads/2023/12/METAGATE_PRESS-RELEASE-IMAGE.jpg
https://schema.org/,Thing,Fintech Summit Middle East,"A fintech event in the Middle East discussing the future of financial technology, digital payments, and banking innovations in the region.Taking place in Amman Jordan On Apr 24, 2025",https://fintechsummitme.com/,https://mexicobusiness.events/sites/default/files/2024-04/MBE_2024_Event_Business_Thumbnails_0.jpg
https://schema.org/,Thing,Monerotopia,"A cryptocurrency event focused on Monero, discussing privacy, decentralization, and the future of privacy-focused cryptocurrencies and blockchain technologies.Taking place in Mexico City Mexico On Nov 14-17, 2024",https://monerotopia.com/,https://monerotopia.com/wp-content/uploads/2024/04/Monerotopia2024Mex_Sidarta_7th_Web-scaled.jpg
https://schema.org/,Thing,Regulating The Game,"A summit on regulatory compliance in gaming and digital finance, covering regulations, risk management, and innovations in financial governance.Taking place in Sydney Australia On Mar 10-13, 2025",https://www.regulatingthegame.com/rtg-sydney-2025,https://moneylive-insights.com/wp-content/uploads/2024/03/230308-MoneyLiveSummit-owenbphoto-161-2-1.jpg
https://schema.org/,Thing,MoneyLive North America,"A finance event focusing on the future of banking, payments, and fintech in North America, featuring top financial institutions and innovators.Taking place in Chicago USA On Sep 16-17, 2024",https://moneylive-insights.com/events/north-america/,https://moneylive-insights.com/wp-content/uploads/2024/03/EMC11338-1.jpeg
https://schema.org/,Thing,MoneyLive Nordic Banking,"A fintech and digital banking event focused on the Nordic region, discussing digital transformation, open banking, and fintech innovations.Taking place in Copenhagen Denmark On Oct 22-23, 2024",https://moneylive-insights.com/events/nordic-banking/,https://moneylive-insights.com/wp-content/uploads/2024/03/MoneyLIVE-2023-Copenhagen-Roland-Eichenauer-2-1.jpg
https://schema.org/,Thing,MoneyLive Payments Europe,"A Web3 and blockchain-focused event, covering developments in decentralized applications (dApps), digital identity, and decentralized finance (DeFi) in Europe.Taking place in Amsterdam Netherlands On Nov 20-21, 2024",https://moneylive-insights.com/events/payments/,https://moneylive-insights.com/wp-content/uploads/2024/03/web-273-1-1.jpg
https://schema.org/,Thing,The Moneyshow,"A conference covering financial markets, investment strategies, and personal finance, featuring experts from the finance and investing communities.Taking place in Toronto Canada On Sep 13-14, 2024",https://conferences.moneyshow.com/moneyshow-toronto/,https://msgraphics.azureedge.net/content/msc/default-ms.png
https://schema.org/,Thing,Banking Transformation Summit,"A summit on digital banking and fintech, covering the future of banking through digital transformation, customer experience, and technology innovation.Taking place in Charlotte USA On Nov 18-19, 2024",https://na.bankingtransformationsummit.com/,https://na.bankingtransformationsummit.com/wp-content/uploads/2020/10/BTS_USA_Icon_408x408.png
https://schema.org/,Thing,AIBC 2024,"A major global event focused on AI, blockchain, and emerging technologies, gathering innovators, startups, and investors.Taking place in Tokyo Japan On Sep 11-13, 2024",https://www.aibc.org/index.html,https://nftexpodubai.com/wp-content/themes/eventor/assets/images/dots/dots4.png
https://schema.org/,Thing,NFT Expo Dubai,"A global expo focused on the non-fungible token (NFT) industry, showcasing cutting-edge NFT projects and innovations from around the world.Taking place in Dubai UAE On Sep 11-12, 2024",https://nftexpodubai.com/,https://nftexpodubai.com/wp-content/themes/eventor/assets/images/dots/dots4.png
https://schema.org/,Thing,Plan ÃƒÂ¢Ã¢â‚¬Å¡Ã‚Â¿ Forum,"A blockchain and digital assets forum in Lugano, Switzerland, focusing on Bitcoin, decentralized finance, and blockchain innovation in the global financial sector.Taking place in Lugano Switzerland On Oct 25-26, 2024",https://planb.lugano.ch/planb-forum/,https://planb.lugano.ch/wp-content/uploads/2023/10/frame.jpg
https://schema.org/,Thing,FID Fraud & FinCrime,"A summit focused on fraud prevention, financial crime, and anti-money laundering (AML) in the financial services industry, covering regulatory challenges and technology innovations.Taking place in London UK On Nov 11-12, 2024",https://thefutureidentity.com/events/europe/fid-fraud-fincrime/,https://portugaltechweek.com/wp-content/uploads/2023/10/General-Purpose-5-1.jpg
https://schema.org/,Thing,Proof Of Work Summit,"A financial expo highlighting cutting-edge financial technologies and fintech innovations, offering networking opportunities for global finance leaders.Taking place in Frankfurt Germany On Sep 27-29, 2024",https://powsummit.com/2024,https://powsummit.com/img/social-2024.png
https://schema.org/,Thing,Mainnet 2024,"A premier blockchain conference hosted by Messari, focusing on the future of decentralized finance (DeFi), cryptocurrency innovations, and blockchain technologies. It brings together industry leaders, investors, and developers to discuss the latest trends and advancements in the blockchain space.Taking place in New York USA On Sep 30-Oct 02, 2024",https://events.messari.io/mainnet2024,"https://res.cloudinary.com/bizzaboprod/image/upload/q_auto,f_auto,c_scale,c_crop,g_custom/v1691495133/mrwgo4vrsilj0zuy2uam"
https://schema.org/,Thing,Crypto and Digital Assets Summit Asia,"A summit on digital assets and cryptocurrency in Asia, discussing blockchain technology, decentralized finance (DeFi), and the regulatory landscape for digital assets across Asia.Taking place in Singapore On Dec 5, 2024",https://cryptoasia.live.ft.com/,"https://res.cloudinary.com/bizzaboprod/image/upload/q_auto,f_auto,c_scale,c_crop,g_custom/v1713280804/ut0rnda6zia0z6ua8uan"
https://schema.org/,Thing,AWE EU 2024,"Augmented World Expo (AWE) is a major event on augmented reality (AR), virtual reality (VR), and extended reality (XR), exploring innovations and future trends in immersive technologies.Taking place in Vienna Austria On Oct 30-31, 2024",https://www.awexr.com/eu-2024/,https://res.cloudinary.com/dmy7buja6/image/upload/8NV26jcmifFNP2Lx8hrpESDD
https://schema.org/,Thing,Slush,"A conference focused on payment innovations, digital banking, and fintech in the European market, covering new trends and technologies shaping the future of payments.Taking place in Helsinki Finland On Nov 20-21, 2024",https://slush.org/,https://slush.org/wp-content/uploads/2024/08/1200x628px2.png
https://schema.org/,Thing,Stablecoin Summit,"A summit focused on stablecoins, exploring their role in the cryptocurrency ecosystem and future use cases.Taking place in Singapore On Sep 20, 2024",https://stablecoinsummit.com/,https://stablecoinsummit.com/og.jpg
https://schema.org/,Thing,VC Founders Summit,"A summit bringing together venture capitalists, startup founders, and investors to discuss startup funding, growth, and innovation strategies.Taking place in Singapore On Sep 21, 2024",https://www.aspiresolns.org/summit,https://stablecoinsummit.com/og.jpg
https://schema.org/,Thing,Future of Bitcoin conference,"A conference focused on the future of Bitcoin, featuring discussions on decentralized finance, Bitcoin mining, and the global Bitcoin ecosystem.Taking place in Antwerp Belgium On Oct 5, 2024",https://start2bitcoin.com/conference-2024/#,https://start2bitcoin.com/wp-content/uploads/2024/08/Future-of-Bitcoin-conference-Antwerpen-2024-website.png
https://schema.org/,Thing,Blockchain Festival Asia,"A blockchain event in Asia discussing trends in decentralized finance (DeFi), cryptocurrency, and the future of blockchain technology in the Asian market.Taking place in Singapore On Mar 8, 2025",https://blockchainfestival.asia/,https://startupdisrupt.com/wp-content/uploads/2023/10/handshake-4011419_1920.jpg
https://schema.org/,Thing,Avalanche Summit,"A blockchain summit focused on the Avalanche ecosystem, exploring developments in decentralized finance (DeFi), NFTs, and blockchain innovation.Taking place in Buenos Aires Argentina On Oct 16-18, 2024",https://reg.avalanchesummit.com/flow/avalabs/avlsummitiii/landingpage/page/home,https://static.rainfocus.com/avalabs/avlsummitiii/static/staticfile/staticfile/AL%20-%20Social%20Media%20Image_1721404118054001eDiy.png
https://schema.org/,Thing,DEXT Force Festival,"A community-driven festival focused on cryptocurrency, blockchain, and decentralized technologies.Taking place in Barcelona Spain On Oct 04-05, 2024",https://dextforcefestival.com/,https://static.wixstatic.com/media/04c4f1_8d2186556d5748a397eb567c4333e043~mv2.jpg
https://schema.org/,Thing,Fin+AI 2024,"A conference that explores the intersection of fintech and artificial intelligence, focusing on the future of financial services and AI-driven innovations.Taking place in Dania Beach USA On Oct 02-04, 2024",https://www.finaiconference.com/,https://static.wixstatic.com/media/04c4f1_8d2186556d5748a397eb567c4333e043~mv2.jpg
https://schema.org/,Thing,Financial Technology Summit,"A summit focused on fintech innovations, digital banking, and emerging technologies that are shaping the future of finance.Taking place in Edinburgh Scotland On Sep 25, 2024",https://www.fintech-summit.co.uk/,https://static.wixstatic.com/media/0a8980_bd5bcc5e10914c138bab1a4a339f4651~mv2.png
https://schema.org/,Thing,Crypto Summit 2024,"A leading crypto event in Russia focusing on cryptocurrency markets, blockchain developments, and investment opportunities.Taking place in Moscow Russia On Sep 25-26, 2024",https://cryptosummit.ru/,https://static.wixstatic.com/media/35304d_3ae9b913348f48069b43d4c755aed643~mv2.jpeg
https://schema.org/,Thing,Marine Money Week Asia,"A finance-focused event for the maritime industry, exploring investment opportunities, shipping finance, and market trends in Asia.Taking place in Singapore On Sep 24-25, 2024",https://www.marinemoney.com/events-2-0-2/2024-marine-money-week-asia,https://static.wixstatic.com/media/35304d_3ae9b913348f48069b43d4c755aed643~mv2.jpeg
https://schema.org/,Thing,China Ship Finance Forum,"A forum dedicated to ship financing and maritime investment strategies in China, covering global shipping finance, investment opportunities, and market trends.Taking place in Shanghai China On Nov 6, 2024",https://www.marinemoney.com/events-2-0-2/2024-china-ship-finance-forum,https://static.wixstatic.com/media/35304d_4da3be35ebae4096a8138cb15816dbfe~mv2.jpg
https://schema.org/,Thing,Money Expo Qatar,"A finance and investment expo in Qatar, covering financial services, investment opportunities, and innovations in digital finance and fintech for Middle Eastern markets.Taking place in Doha Qatar On Nov 06-07, 2024",https://moneyexpoglobal.com/qatar/,https://static.wixstatic.com/media/35304d_4da3be35ebae4096a8138cb15816dbfe~mv2.jpg
https://schema.org/,Thing,Monaco Superyacht Finance Forum,"A finance event dedicated to the superyacht industry, discussing investment, finance, and the future of the luxury yacht sector.Taking place in Monaco On Sep 24, 2024",https://www.marinemoney.com/events-2-0-2/2024-monaco-superyacht-finance-forum,https://static.wixstatic.com/media/35304d_574a41ae5c034e31a0badf381630bf21~mv2.jpg
https://schema.org/,Thing,London Ship Finance Forum,"A forum discussing the global shipping industry, with a focus on ship financing, maritime investments, and market trends in marine finance.Taking place in London UK On Jan 23, 2025",https://www.marinemoney.com/events-2-0-2/2025-london-ship-finance-forum,https://static.wixstatic.com/media/35304d_6253b8c6ee544b189c5c2b1dbab27661~mv2.jpg
https://schema.org/,Thing,World Finance Forum Sydney,"A global finance event in Miami that brings together finance leaders to discuss strategies, innovations, and trends in financial management, digital transformation, and corporate finance.Taking place in Sydney Australia On Sep 5, 2024",https://events.futureforums.com/world-finance-forum-miami,https://static.wixstatic.com/media/35304d_64e4436923df4ee3b291b6141a05f01c~mv2.png
https://schema.org/,Thing,Marine Money Hamburg,"A maritime finance forum in Hamburg covering investment strategies, shipping finance, and the economic landscape of the global shipping industry.Taking place in Hamburg Germany On Feb 26, 2025",https://www.marinemoney.com/events-2-0-2/2025-marine-money-hamburg,https://static.wixstatic.com/media/35304d_b8eba5ccb7754477b718ee8efa1f6828~mv2.jpg
https://schema.org/,Thing,Greek Ship Finance Forum,"A finance forum focused on the maritime industry in Greece, covering ship financing, investment strategies, and market trends in the global shipping sector.Taking place in Athens Greece On Oct 15, 2024",https://www.marinemoney.com/events-2-0-2/2024-greek-ship-finance-forum,https://static.wixstatic.com/media/35304d_cf25f07d91f8450a99073426514c9d37~mv2.png
https://schema.org/,Thing,Korea Ship Finance Forum,"A forum dedicated to ship financing and maritime investment strategies in Korea, covering the future of the maritime industry and global shipping finance.Taking place in Busan South Korea On Oct 31, 2024",https://www.marinemoney.com/events-2-0-2/2024-korea-ship-finance-forum,https://static.wixstatic.com/media/35304d_e2955f4ce9bc41c49008afb1ac498863~mv2.jpg
https://schema.org/,Thing,Ship Finance Forum NYC,"A conference exploring the Metaverse, discussing virtual reality (VR), augmented reality (AR), and blockchain innovations in the metaverse ecosystem.Taking place in New York USA On Nov 21, 2024",https://www.marinemoney.com/events-2-0-2/2024-ship-finance-forum-nyc,https://static.wixstatic.com/media/35304d_e652d326157e42118d06e0e7651c8670~mv2.jpg
https://schema.org/,Thing,BTC24,"A Bitcoin-focused event, bringing together thought leaders and enthusiasts to discuss the future of Bitcoin and decentralized finance.Taking place in Vienna Austria On Sep 19-21, 2024",https://bconf.de/,https://static.wixstatic.com/media/458559_b08bcb0080c24298a963730949105b68~mv2.png
https://schema.org/,Thing,TOKEN2049 Singapore,"A global event focusing on crypto and blockchain technology, where industry leaders share insights into the future of the crypto economy.Taking place in Singapore On Sep 18-19, 2024",https://www.asia.token2049.com/,https://static.wixstatic.com/media/458559_b08bcb0080c24298a963730949105b68~mv2.png
https://schema.org/,Thing,SPiCE International,"A foreign exchange (FX) trading event discussing market trends, trading strategies, and technology innovations in FX trading platforms.Taking place in Dubai UAE On Nov 20-22, 2024",https://www.spiceseries.com/spice-international,https://static.wixstatic.com/media/4cfab3_86866332f08c40f7be2b8826b7472027~mv2.png
https://schema.org/,Thing,SPiCE Philippines,"A community-driven event focused on decentralized organizations (DAOs) and the role they play in the Web3 ecosystem.Taking place in Cebu City Philippines On Sep 25-27, 2024",https://www.spiceseries.com/spice-philippines,https://static.wixstatic.com/media/4cfab3_d6244ead984d440cae25b1ef434d4735~mv2.png
